"","x1","x2","x3","x4","y"
"651",1,-1,-1,1,-3.44320386260227
"652",-1,1,1,-1,0.11689532583041
"653",-1,1,1,-1,0.446507253562153
"654",1,-1,-1,1,-0.985023692503707
"655",-1,1,-1,-1,-2.48191219396308
"656",1,1,-1,-1,1.80769991171254
"657",-1,-1,-1,1,0.186399393253115
"658",-1,-1,1,-1,2.13961752639577
"659",-1,-1,1,1,2.82239228856954
"660",-1,1,1,-1,2.63428363360109
"661",1,1,-1,1,0.168739527554551
"662",-1,-1,1,-1,0.355108913737848
"663",-1,1,-1,1,-2.65103480993717
"664",1,-1,-1,-1,-1.60346578261005
"665",1,-1,1,-1,0.230953363751238
"666",-1,1,1,1,-1.02614803505186
"667",1,1,-1,-1,0.262880918683661
"668",1,1,1,-1,0.822857621288274
"669",1,1,1,-1,1.92069871726893
"670",-1,1,-1,-1,-1.46046827654891
"671",1,-1,-1,1,-2.12732337096423
"672",1,-1,1,1,1.62930639192676
"673",-1,-1,-1,1,-0.82393909089217
"674",1,1,1,-1,1.85418929253067
"675",1,1,-1,-1,0.132221787298748
"676",1,1,-1,1,-0.286498953838204
"677",-1,-1,1,-1,2.13822352613145
"678",-1,-1,1,-1,2.52086467620393
"679",-1,1,-1,1,-0.0590069664027677
"680",-1,-1,-1,-1,0.627540145999543
"681",-1,-1,1,1,1.95584208063259
"682",-1,1,-1,1,-1.04076210750574
"683",-1,-1,1,1,3.00624276064664
"684",1,1,1,1,2.15180592918046
"685",1,1,-1,1,1.53699567506356
"686",1,1,1,1,1.33354781684254
"687",-1,1,1,1,1.75688164295401
"688",1,1,-1,1,-1.43201264104676
"689",1,1,-1,-1,1.3567041309761
"690",-1,1,1,-1,-0.241322207906622
"691",-1,1,-1,-1,-1.60642182694927
"692",1,-1,1,-1,-1.61063333329999
"693",-1,1,-1,-1,-1.35642331018897
"694",-1,1,-1,-1,-2.83725328256249
"695",1,-1,1,-1,-0.615083305566675
"696",1,-1,1,1,-0.285831718705188
"697",1,-1,1,-1,1.22279659802845
"698",-1,1,1,1,0.0117380926790738
"699",1,1,-1,-1,-0.275788255570345
"700",-1,1,-1,-1,-2.2298908506094
"701",1,1,1,-1,2.05340944482842
"702",-1,-1,-1,1,0.23017855100342
"703",1,1,-1,-1,0.79226511115168
"704",1,-1,1,1,-0.212945591487612
"705",1,1,1,-1,1.35237644097196
"706",-1,-1,-1,-1,1.51242445405692
"707",-1,-1,-1,-1,-2.09915180358679
"708",1,1,1,1,2.06447123762122
"709",-1,-1,1,1,2.07422384975896
"710",-1,1,1,-1,0.731137812498935
"711",1,-1,1,1,0.632272619675634
"712",1,1,1,1,3.41834378409648
"713",1,-1,1,-1,-0.248860130554198
"714",1,1,1,1,-0.0387338479995596
"715",-1,-1,-1,1,-0.423084105429497
"716",1,-1,1,1,-0.0618840464973208
"717",1,1,-1,1,-0.301525943217177
"718",-1,1,1,1,0.539779632408043
"719",-1,-1,-1,-1,0.138807902014273
"720",-1,-1,-1,-1,0.819242526060362
"721",1,1,1,-1,1.81158210772184
"722",1,1,-1,-1,0.418324448847698
"723",1,-1,-1,-1,-2.07267183901113
"724",-1,-1,-1,-1,-0.243722064861001
"725",1,1,-1,1,-0.635677548224479
"726",-1,1,1,1,-1.04110001521778
"727",-1,-1,1,1,2.59458415404278
"728",-1,1,-1,-1,-2.40970319902511
"729",-1,1,1,-1,0.0996297423541339
"730",1,-1,-1,1,-2.4383745216221
"731",1,1,1,-1,3.12743066475174
"732",1,-1,-1,-1,-3.07946028758983
"733",1,-1,-1,-1,-1.43824162860804
"734",-1,-1,-1,1,0.417503787319564
"735",-1,-1,1,1,2.16855399364091
"736",-1,-1,-1,1,1.75635923772365
"737",1,-1,-1,-1,-2.59429392100055
"738",-1,-1,1,1,1.07933938620309
"739",-1,-1,-1,-1,1.72212519138376
"740",-1,1,1,1,-1.68635713602886
"741",-1,1,-1,1,-3.17269168064588
"742",-1,-1,-1,1,1.03742648432018
"743",1,1,-1,1,-1.22537086707214
"744",-1,-1,-1,1,-0.547486380885197
"745",1,-1,1,-1,-0.144237998118957
"746",-1,-1,1,-1,2.96958663256274
"747",-1,1,-1,-1,-1.41557721432891
"748",-1,1,1,1,-0.388057388913346
"749",-1,1,-1,1,-1.62439972035897
"750",-1,-1,1,-1,1.88673847090808
"751",-1,-1,-1,1,-0.873822367319303
"752",-1,-1,-1,-1,0.563072996622698
"753",-1,1,1,-1,0.00264550757031766
"754",1,-1,-1,-1,-0.891459906222815
"755",-1,-1,1,1,1.33658851886486
"756",-1,-1,-1,1,0.918503567397692
"757",-1,-1,-1,1,0.585701265452326
"758",1,1,-1,-1,0.348603323835977
"759",-1,-1,-1,1,-1.37810999858658
"760",-1,-1,1,1,2.02445105347566
"761",1,1,1,-1,1.84361331210214
"762",-1,-1,-1,1,-0.0728203854007988
"763",-1,1,1,-1,1.79464425152964
"764",1,1,-1,-1,0.466409531704699
"765",-1,1,1,-1,0.0169464810634281
"766",1,-1,-1,1,-2.39161385196706
"767",1,-1,-1,1,-2.29427120618064
"768",1,-1,-1,-1,-2.20566757255557
"769",-1,1,-1,1,-1.71648194027711
"770",-1,-1,1,1,1.41439304243733
"771",-1,1,-1,1,-1.49521596881165
"772",-1,1,-1,1,-3.69498232626222
"773",-1,1,1,1,0.162559354593263
"774",-1,-1,-1,1,-0.445228323810763
"775",1,1,-1,-1,1.65364596745415
"776",1,1,-1,1,1.75978464113546
"777",-1,-1,-1,1,0.332324870768886
"778",1,-1,1,1,1.6643403078901
"779",1,-1,1,1,-0.119892064066731
"780",-1,-1,-1,-1,-0.69921677978103
"781",1,1,-1,-1,-0.75711510808694
"782",1,1,-1,-1,-0.0616993006705564
"783",-1,-1,-1,-1,-0.272458241105588
"784",-1,1,-1,-1,-1.74644883535214
"785",1,-1,1,1,-0.261531606433052
"786",1,-1,1,1,-0.402485323916993
"787",-1,1,1,1,0.840840669122217
"788",-1,1,-1,1,-2.31159613583773
"789",-1,1,1,1,-0.307303099752815
"790",1,1,-1,-1,0.296093510896846
"791",-1,1,1,-1,0.210262646317124
"792",1,1,1,1,1.34916882122736
"793",-1,1,1,1,-1.19446306425947
"794",1,1,-1,1,-0.855734742243245
"795",1,1,1,-1,1.22897331027539
"796",1,1,1,-1,2.35636010130993
"797",1,-1,-1,-1,-1.70572575537183
"798",-1,-1,-1,1,-3.23794971449603
"799",1,-1,-1,1,-1.25324668252147
"800",-1,1,-1,-1,-0.00534435468576877
"801",1,-1,-1,1,-1.87815305892204
"802",1,1,-1,1,-0.611461310839499
"803",1,-1,1,-1,1.25703552229939
"804",-1,1,-1,1,-1.48342103938102
"805",1,-1,-1,1,-2.6973107905874
"806",1,1,-1,-1,0.803269742672834
"807",1,1,-1,1,-1.65431446269723
"808",1,1,1,1,0.0432465480897823
"809",-1,-1,1,-1,1.87317959257143
"810",1,-1,-1,-1,0.564619610586465
"811",-1,-1,1,-1,3.16444520034161
"812",1,1,-1,-1,0.509287068485042
"813",1,1,1,-1,1.14108749028091
"814",1,1,-1,1,-0.690097070026268
"815",1,-1,-1,-1,-2.14478523842874
"816",-1,-1,1,1,1.66968623162943
"817",-1,-1,-1,-1,1.05800523498558
"818",-1,-1,1,1,2.12017783469989
"819",1,-1,1,-1,0.458072041036845
"820",-1,-1,-1,-1,1.77677901766658
"821",1,1,-1,-1,-1.08395760630948
"822",1,-1,1,1,-0.0164077856238892
"823",1,1,-1,1,-0.843939908081819
"824",-1,-1,1,-1,1.65585234993647
"825",1,-1,1,-1,0.523079962394614
"826",1,1,-1,-1,-0.386323064888227
"827",1,1,-1,1,-0.420280570971905
"828",-1,-1,-1,-1,1.39388340613487
"829",1,1,1,-1,0.963698872372258
"830",-1,-1,1,1,1.94840062174018
"831",1,-1,1,-1,-0.864597296818797
"832",-1,-1,-1,-1,-0.505218731051366
"833",-1,-1,1,1,0.800777091468765
"834",-1,1,1,-1,-0.218890196668451
"835",1,-1,-1,-1,-3.12494380150241
"836",-1,-1,1,1,1.92771525228268
"837",1,-1,1,-1,-0.150681826712697
"838",-1,1,-1,-1,-1.18921854289226
"839",1,-1,-1,-1,-1.69473188024328
"840",-1,-1,-1,-1,2.23810167922101
"841",-1,1,-1,1,0.367889885158899
"842",1,-1,1,-1,-0.494149382766149
"843",-1,-1,-1,1,-1.24347452978216
"844",1,-1,1,-1,-0.116809669870349
"845",-1,-1,1,1,1.8343704011071
"846",-1,-1,-1,-1,0.608794990118778
"847",1,-1,1,-1,-1.17024981060943
"848",-1,1,1,-1,-1.256021361945
"849",-1,1,1,-1,0.912503537028914
"850",1,-1,-1,1,-1.76869515423639
"851",-1,1,1,-1,-0.503819650760875
"852",1,1,1,-1,2.03031115414515
"853",-1,-1,1,1,2.09425028492846
"854",-1,-1,1,-1,1.32626394983342
"855",-1,1,-1,1,-1.88820575781144
"856",-1,-1,-1,1,-1.3155004605448
"857",1,1,-1,1,-1.65415363661641
"858",-1,-1,1,-1,1.86697465162597
"859",1,1,-1,1,-0.813376204988949
"860",1,-1,1,-1,-0.417308858099805
"861",-1,-1,-1,-1,1.04278723270788
"862",1,1,-1,1,0.862232654202865
"863",-1,-1,-1,1,0.312252169413016
"864",1,-1,-1,-1,-2.58752629429318
"865",-1,-1,-1,1,0.610402291804491
"866",1,-1,-1,1,-2.39061724786585
"867",1,1,-1,-1,-1.87416283372731
"868",-1,1,-1,1,-3.17640671600818
"869",-1,1,-1,-1,0.00533890833036477
"870",1,1,-1,-1,-0.540607818734837
"871",-1,1,-1,-1,-0.600899403479158
"872",1,1,1,-1,0.979798935150077
"873",-1,-1,1,-1,2.52516727048347
"874",1,1,-1,1,-3.82574582040908
"875",-1,1,-1,1,-2.64390127102066
"876",1,1,1,1,1.13912848410144
"877",1,1,1,-1,1.54025183440084
"878",-1,1,-1,-1,-1.57301264696765
"879",1,-1,-1,1,-0.51892666025491
"880",-1,-1,-1,-1,-0.137115077162642
"881",-1,-1,-1,1,0.132404567173738
"882",-1,-1,1,1,2.09372647937119
"883",-1,1,1,1,-0.718263234410691
"884",-1,1,-1,-1,-0.667963901960361
"885",1,-1,-1,-1,-2.67707744252456
"886",1,-1,-1,1,-1.70541987164759
"887",1,1,-1,1,-0.245351800163304
"888",-1,1,1,1,-0.774945992645464
"889",1,1,1,1,1.83236967488942
"890",-1,-1,1,-1,2.98197118276187
"891",1,-1,1,-1,1.01969749855248
"892",-1,-1,1,1,0.787875764839646
"893",-1,1,1,1,1.12375682227067
"894",-1,-1,1,1,1.13093760191782
"895",1,-1,1,1,-2.3405780921392
"896",-1,-1,1,-1,2.84285146129723
"897",1,1,1,1,2.401848440212
"898",1,1,1,1,0.807524103333608
"899",1,1,-1,1,-0.135222699760793
"900",1,1,-1,1,0.0591180446180323
"901",-1,-1,-1,-1,0.444795719444054
"902",1,1,1,-1,1.01645592693353
"903",1,1,-1,-1,-0.100086123928849
"904",1,-1,1,-1,1.90573507067419
"905",1,1,1,-1,4.27036579612358
"906",1,-1,-1,-1,-2.83312356453949
"907",1,-1,-1,-1,-2.56214220438603
"908",1,1,-1,1,-0.672949632548102
"909",-1,-1,1,1,2.73888549260238
"910",1,1,1,-1,0.431299748004877
"911",-1,-1,1,-1,1.6346018863595
"912",-1,-1,1,1,2.23594493773298
"913",1,1,-1,1,-1.64026534354764
"914",-1,1,1,1,-0.739949350641323
"915",-1,-1,1,1,2.33700055410345
"916",-1,-1,1,1,0.847626191089687
"917",-1,-1,-1,1,-1.92690371584918
"918",1,1,1,1,3.77233442147836
"919",-1,-1,1,1,1.37154083633203
"920",1,1,1,-1,1.41910651004822
"921",-1,-1,-1,-1,-0.180186021543948
"922",1,1,-1,-1,1.21283032602143
"923",1,-1,1,1,1.15132901163292
"924",1,1,1,-1,3.52995785568543
"925",-1,-1,-1,1,0.622050610323705
"926",-1,-1,1,1,1.9397717050981
"927",-1,1,1,-1,0.437873019086733
"928",-1,-1,-1,-1,0.538530642601874
"929",1,-1,-1,1,-3.7744585775667
"930",-1,-1,-1,1,-0.853939348275826
"931",-1,1,1,1,-0.20810177829452
"932",-1,1,-1,-1,-3.03042718892867
"933",-1,-1,1,-1,3.39908831709076
"934",1,-1,-1,-1,-0.32845193103926
"935",1,1,-1,-1,0.676631962671384
"936",1,-1,-1,1,-2.73111015602458
"937",-1,-1,-1,-1,-0.842487122097273
"938",1,1,1,-1,-0.156508216302778
"939",1,1,-1,1,-0.395029552178177
"940",1,1,-1,1,-0.381740787351322
"941",1,1,-1,1,-1.70264768107858
"942",1,1,1,-1,2.08486676868956
"943",-1,1,-1,1,-2.58241575964693
"944",1,1,1,1,1.39400608464051
"945",-1,-1,1,1,2.99086040320341
"946",-1,-1,1,-1,2.51332563134933
"947",-1,-1,-1,1,-1.07421470863622
"948",-1,-1,1,1,-0.191850821211021
"949",1,-1,1,-1,1.48225439646642
"950",-1,1,-1,1,-1.50650683677193
"951",1,-1,1,-1,0.376196978034301
"952",-1,1,-1,1,-3.42682310923371
"953",1,-1,-1,-1,-1.78214538108759
"954",-1,-1,1,1,2.07561466524669
"955",1,1,1,-1,1.57337438522967
"956",1,-1,1,1,0.837380787594458
"957",1,-1,1,-1,0.644418875340934
"958",1,1,1,1,2.45251318021814
"959",1,-1,1,1,-2.01601883429644
"960",1,-1,1,-1,0.990200980117751
"961",-1,1,1,-1,0.862276483524589
"962",-1,-1,-1,-1,1.78546605230333
"963",-1,-1,-1,1,0.437665634528045
"964",1,1,1,-1,1.82549262460427
"965",-1,1,1,1,1.35096677913355
"966",-1,1,-1,-1,-2.32554348026388
"967",-1,-1,-1,-1,-0.127695812037856
"968",-1,1,1,1,1.76542158397785
"969",1,-1,-1,-1,-2.46482792909321
"970",-1,-1,-1,-1,-0.217328640302465
"971",1,-1,1,1,0.718829939801107
"972",-1,1,1,1,-0.612847497642125
"973",-1,-1,-1,-1,0.464401453350727
"974",1,1,1,1,0.126386497183774
"975",-1,-1,-1,-1,2.46530217640494
"976",-1,1,1,1,0.293243359882231
"977",-1,-1,-1,-1,1.42716335019058
"978",1,-1,1,-1,1.08785050185931
"979",1,1,-1,-1,-0.411043024349005
"980",-1,-1,-1,-1,1.01317991011837
"981",1,-1,1,1,-2.1489344482524
"982",1,1,1,1,1.54597459286293
"983",1,-1,-1,1,-1.73748070232485
"984",-1,1,1,-1,-0.428417622596602
"985",1,1,-1,-1,0.651749772920218
"986",-1,-1,1,1,2.21304458177576
"987",-1,1,-1,1,-1.21580398292044
"988",-1,1,-1,-1,-1.85114275495349
"989",-1,-1,-1,1,0.210720335389211
"990",-1,-1,-1,1,-0.835395571974414
"991",-1,-1,-1,-1,0.402904689735384
"992",-1,1,1,1,0.734474059768976
"993",1,1,1,-1,2.71506434254328
"994",-1,1,1,1,0.58741145974963
"995",-1,1,-1,-1,-1.59667746696639
"996",1,-1,1,1,-0.844031180981841
"997",1,-1,-1,1,-1.02701751979778
"998",-1,1,-1,1,-2.42384915709667
"999",-1,-1,-1,-1,-1.53124264362164
"1000",1,-1,-1,1,-1.56759801326384
"1001",-1,1,1,-1,-1.10313024337937
"1002",1,1,1,1,0.743988811236024
"1003",-1,1,1,-1,-1.13854274870784
"1004",1,1,1,1,0.904177662289331
"1005",1,1,1,1,2.06680998157615
"1006",-1,-1,1,1,1.55896071083271
"1007",-1,-1,-1,1,-1.28956998111031
"1008",1,1,1,1,2.79385316690541
"1009",-1,-1,1,-1,2.72741890789518
"1010",1,1,-1,1,0.0293594577174469
"1011",1,1,1,1,3.13270851788537
"1012",-1,1,1,1,0.346339725411839
"1013",1,-1,-1,1,-2.64871111529682
"1014",-1,1,-1,-1,-2.15610443483658
"1015",-1,1,1,-1,-0.309959043858402
"1016",1,1,-1,-1,0.0599536593774875
"1017",-1,1,-1,1,-2.62920189130879
"1018",-1,1,1,-1,0.407020925863581
"1019",-1,1,-1,-1,-2.12544850276085
"1020",1,-1,1,-1,0.20412668308988
"1021",1,1,1,1,1.69305969857541
"1022",-1,-1,-1,1,-0.0463520305584569
"1023",-1,1,-1,1,-3.62283055534986
"1024",1,-1,-1,-1,-2.36477681328191
"1025",-1,1,-1,1,-2.36752138771742
"1026",1,1,1,-1,0.789091328731132
"1027",-1,1,-1,1,-0.958327737582151
"1028",-1,-1,1,1,1.9731380865942
"1029",-1,1,1,-1,0.632511599362248
"1030",1,-1,1,-1,-0.0704531107460374
"1031",-1,1,-1,-1,-2.84704284401687
"1032",1,-1,-1,1,-1.57059740175914
"1033",1,-1,-1,-1,-2.07624817818867
"1034",1,1,-1,-1,-0.401197832539667
"1035",1,1,1,-1,2.81367916154473
"1036",1,1,1,-1,0.5036266679983
"1037",1,-1,1,-1,-1.25073613931121
"1038",1,-1,1,1,-0.0622547895602393
"1039",-1,1,-1,-1,-2.06963374314227
"1040",-1,-1,-1,-1,-0.432785030911768
"1041",1,-1,1,-1,0.829694839482276
"1042",1,-1,1,-1,0.567745592394236
"1043",-1,1,1,-1,0.315391103376561
"1044",1,-1,1,-1,-1.31895227996955
"1045",-1,1,1,1,-0.925574457631133
"1046",1,1,1,1,2.09073219773045
"1047",-1,1,-1,1,0.0820419735287832
"1048",-1,1,1,-1,0.418943235577447
"1049",1,1,-1,1,0.0446959860861989
"1050",-1,1,1,1,-0.146313499560319
"1051",1,-1,1,-1,-0.197570317000325
"1052",1,1,1,-1,3.10691353791506
"1053",-1,-1,-1,1,1.1986530727636
"1054",1,1,-1,-1,1.23915576058498
"1055",-1,1,1,-1,-1.55214092559548
"1056",1,1,1,1,2.34594478135042
"1057",1,-1,1,1,-0.33888557675166
"1058",1,1,1,1,2.0449575493009
"1059",-1,1,1,-1,-0.807234275210636
"1060",1,-1,1,1,-2.2572366447835
"1061",-1,-1,-1,1,-1.15184876331897
"1062",1,1,-1,1,-0.246338241325801
"1063",-1,1,-1,1,-2.16013960727985
"1064",-1,-1,-1,1,-1.78871742850522
"1065",-1,-1,1,1,1.66528364392412
"1066",-1,-1,1,1,0.905965916725332
"1067",1,-1,-1,-1,-0.304619044808018
"1068",1,1,1,-1,1.18161015693093
"1069",1,-1,1,-1,0.982312525026091
"1070",-1,1,1,-1,-0.511703713188342
"1071",-1,-1,1,1,1.01869290342223
"1072",-1,1,-1,-1,-1.11208542122996
"1073",-1,-1,-1,1,-0.0658917637983203
"1074",1,1,1,1,1.67038590388649
"1075",-1,-1,1,1,1.77687094645822
"1076",1,1,1,-1,0.75511152032035
"1077",-1,1,-1,1,0.941143500839418
"1078",-1,-1,-1,1,1.69664966070741
"1079",-1,1,1,-1,-0.492896810776965
"1080",-1,-1,1,-1,3.10673976822044
"1081",-1,1,1,-1,-0.872394792077747
"1082",1,-1,1,1,0.738479123691296
"1083",1,1,1,1,2.78783554201858
"1084",1,-1,-1,-1,-1.54976394549748
"1085",-1,1,1,1,0.723642163694123
"1086",-1,1,1,1,-1.94286368441327
"1087",-1,1,-1,1,-1.00651836808673
"1088",-1,-1,1,-1,0.950916964001725
"1089",-1,-1,1,-1,1.93984174475196
"1090",-1,-1,1,1,2.15359423793934
"1091",-1,1,1,-1,0.00282499376941636
"1092",-1,-1,-1,1,-0.429851517507063
"1093",1,-1,1,-1,0.580508396698892
"1094",1,-1,1,-1,1.1262883925
"1095",-1,-1,-1,1,-0.019061807006983
"1096",-1,1,1,1,-0.0375856262853606
"1097",1,1,1,1,1.06335502087933
"1098",1,-1,1,-1,0.302630689178205
"1099",1,1,-1,-1,-0.97690747589291
"1100",1,1,-1,1,0.729791898592247
"1101",-1,1,-1,-1,-3.3027171126004
"1102",-1,1,1,1,0.545869169860297
"1103",-1,1,-1,1,-2.65496414917339
"1104",-1,1,1,1,-0.0107939418191968
"1105",-1,-1,1,-1,3.22125814610191
"1106",-1,-1,-1,1,0.30212354036884
"1107",-1,1,-1,1,-1.6414677690079
"1108",1,-1,-1,1,1.06820188826273
"1109",-1,-1,1,-1,4.3233792617715
"1110",-1,1,-1,1,-1.32123718263455
"1111",-1,-1,1,1,3.05853820864072
"1112",-1,1,1,1,0.0724519395729572
"1113",-1,-1,-1,-1,-1.57574842617556
"1114",-1,1,1,1,-0.684007051413479
"1115",1,1,1,-1,2.54718048911729
"1116",1,1,1,1,0.0319810354083581
"1117",1,-1,1,1,-1.60738724917131
"1118",1,1,1,1,2.62324111425584
"1119",-1,1,-1,1,-1.74877699053316
"1120",1,-1,-1,-1,-2.58763366060382
"1121",1,1,1,-1,1.44671857465113
"1122",-1,-1,-1,-1,-0.0208236841120289
"1123",1,1,-1,-1,0.161625499009709
"1124",-1,1,-1,-1,-0.848198364095138
"1125",-1,-1,-1,-1,-0.526233039480772
"1126",1,-1,1,-1,0.809902084243462
"1127",-1,-1,1,-1,3.13833288753077
"1128",1,1,1,1,0.945886773034328
"1129",-1,-1,-1,-1,-0.133134604751389
"1130",1,-1,1,1,0.670804278248434
"1131",1,-1,-1,-1,-2.34515519100507
"1132",-1,1,-1,-1,-1.88647863783959
"1133",-1,1,1,1,-2.32425639665068
"1134",1,-1,-1,-1,-2.32104922091087
"1135",-1,1,1,-1,0.624628313636307
"1136",-1,1,-1,1,-2.56611269925404
"1137",-1,1,1,1,-1.30305078976395
"1138",-1,1,-1,1,-0.329591179083272
"1139",1,-1,-1,1,-1.74494255738
"1140",-1,1,1,1,-1.62026653779704
"1141",1,-1,1,1,-1.28725723368827
"1142",-1,-1,1,-1,3.17443813558597
"1143",1,-1,1,1,-1.95449835694429
"1144",-1,1,1,1,-0.12442771704606
"1145",-1,1,1,1,0.106950695125975
"1146",-1,-1,-1,-1,0.505789689433715
"1147",1,-1,1,-1,0.11380668761656
"1148",-1,-1,1,1,1.23594715635017
"1149",1,-1,1,1,0.530810059598905
"1150",-1,1,1,-1,0.370406865942871
"1151",1,-1,-1,-1,-2.7017066978458
"1152",1,-1,1,-1,0.20215062146113
"1153",1,1,-1,-1,-0.937676400027674
"1154",1,-1,1,1,-3.26850116866371
"1155",1,-1,-1,-1,-2.2962355017881
"1156",1,-1,-1,1,-3.40390500747641
"1157",-1,1,-1,-1,-0.827477152854124
"1158",1,-1,1,-1,0.0667828433411603
"1159",-1,1,1,-1,0.565162088095673
"1160",1,-1,1,1,1.42865330073054
"1161",-1,1,-1,-1,-3.1216863494866
"1162",-1,-1,-1,-1,-0.497722302447558
"1163",-1,1,1,-1,0.0184193740986476
"1164",-1,1,-1,1,-0.963763183840624
"1165",-1,1,-1,-1,-1.37164345700582
"1166",1,1,1,-1,0.824564430952761
"1167",-1,-1,1,-1,2.4617306461623
"1168",1,1,-1,1,1.22348316262796
"1169",-1,1,1,-1,-0.919391671711217
"1170",-1,1,1,1,-0.385279137470953
"1171",-1,-1,1,1,0.671696173753122
"1172",1,1,1,-1,4.06285128282498
"1173",-1,-1,-1,1,-2.13038576843655
"1174",-1,1,-1,1,-0.850968708690434
"1175",1,1,-1,-1,1.7794806787298
"1176",1,-1,-1,1,-2.45052099245605
"1177",1,-1,-1,-1,-2.25755045207328
"1178",-1,-1,1,-1,1.43753663694988
"1179",-1,1,1,1,1.21756010985966
"1180",1,1,-1,1,-0.657889036740072
"1181",1,1,-1,1,3.53934058099347
"1182",-1,1,-1,-1,-1.57777069538769
"1183",1,-1,1,-1,-0.333014585548853
"1184",-1,-1,-1,-1,1.54517260052011
"1185",1,-1,-1,1,-1.19414591789198
"1186",1,1,-1,-1,2.71825720621836
"1187",1,1,1,-1,2.87723103779015
"1188",1,-1,1,1,-0.364501889304685
"1189",-1,1,1,1,-3.48700101628289
"1190",-1,1,1,1,-0.423207682223107
"1191",1,-1,1,1,0.523265974643311
"1192",1,1,1,1,3.69754556565336
"1193",1,-1,-1,-1,-3.24089227084824
"1194",-1,1,1,1,1.55534383490322
"1195",-1,-1,1,-1,2.53128180473337
"1196",-1,1,-1,1,-2.31434154879177
"1197",1,1,-1,-1,0.990249456510616
"1198",-1,1,-1,1,-2.14185354255954
"1199",-1,1,1,1,1.72585738688996
"1200",1,-1,-1,-1,-2.49541760093096
"1201",1,-1,-1,-1,-2.384549088183
"1202",1,-1,1,-1,1.75857835220207
"1203",1,-1,1,-1,0.988159891456171
"1204",1,1,-1,-1,-0.599611457788249
"1205",1,-1,1,-1,0.0598160069570605
"1206",-1,-1,1,-1,2.91114246483978
"1207",1,1,-1,1,0.515911034010444
"1208",-1,-1,1,-1,2.47002722870806
"1209",1,1,1,1,1.59095165476708
"1210",1,1,1,1,2.91704845764529
"1211",-1,1,-1,-1,-2.7990094659125
"1212",1,-1,1,-1,0.628289432999189
"1213",1,1,-1,1,0.730100568946247
"1214",1,1,1,1,2.32686997460542
"1215",-1,1,-1,1,-3.43420686358141
"1216",-1,-1,-1,1,-0.774688308363052
"1217",-1,-1,1,-1,-0.00031042055373165
"1218",1,-1,-1,1,-4.12949737752844
"1219",-1,-1,-1,-1,1.33708616920918
"1220",-1,-1,-1,1,0.0387977268699201
"1221",-1,-1,1,-1,1.26929535623225
"1222",-1,1,1,1,0.390666122108867
"1223",1,1,1,1,2.21077479931918
"1224",-1,1,-1,1,-2.45947094173359
"1225",-1,-1,1,-1,1.6388406781166
"1226",-1,-1,-1,-1,1.21459052631913
"1227",-1,1,-1,1,-2.7904777488543
"1228",-1,-1,1,-1,1.65435173465968
"1229",1,-1,1,1,1.03128678693328
"1230",1,-1,1,1,0.0684072111631937
"1231",1,-1,-1,1,-1.48753116481129
"1232",1,-1,-1,1,-1.81065197384816
"1233",-1,1,1,-1,1.72739176299623
"1234",-1,1,-1,1,0.386105024762859
"1235",-1,1,-1,1,-2.02570806925234
"1236",1,-1,1,1,-1.93954965362756
"1237",-1,1,-1,-1,-2.02478737639734
"1238",1,1,-1,1,0.0683158573093405
"1239",-1,1,-1,-1,-1.46066969687216
"1240",-1,-1,1,1,1.93859187269587
"1241",-1,-1,1,1,3.96219857333098
"1242",-1,1,-1,1,-2.30236229042486
"1243",1,1,-1,-1,-0.129809648665921
"1244",1,-1,-1,-1,-3.21489559977762
"1245",1,1,1,1,0.149811992751243
"1246",-1,1,1,-1,-0.590277882068795
"1247",1,1,1,1,1.70607515681882
"1248",-1,1,1,-1,-1.15888244927285
"1249",-1,1,1,-1,-2.24884034461775
"1250",1,-1,1,-1,0.274517887642735
"1251",1,1,-1,1,0.165968979244081
"1252",-1,1,-1,-1,-3.01288616228132
"1253",1,1,1,-1,0.513427946140313
"1254",1,1,-1,1,0.985643959221932
"1255",-1,-1,-1,1,-1.4869583295269
"1256",1,-1,-1,1,-1.23532599320457
"1257",1,-1,-1,-1,-1.45317759215166
"1258",1,1,-1,1,0.702851418021281
"1259",1,1,-1,-1,1.23669915579365
"1260",-1,1,1,1,-0.513201278561966
"1261",1,-1,1,-1,-0.136703817070628
"1262",1,-1,1,1,0.74551499738548
"1263",-1,-1,1,-1,2.96805240658188
"1264",-1,-1,-1,1,-0.392088007477656
"1265",1,1,-1,1,0.478036669493757
"1266",-1,-1,-1,-1,0.503307988876501
"1267",1,1,-1,-1,1.21667273552452
"1268",-1,-1,1,-1,3.83848503388653
"1269",-1,-1,1,1,2.69287345189138
"1270",-1,1,-1,1,-1.38783765919851
"1271",-1,-1,-1,1,0.877389820480135
"1272",-1,-1,-1,-1,0.520148222928177
"1273",1,-1,1,-1,0.881415351131297
"1274",-1,1,-1,-1,-1.65414146388017
"1275",1,-1,1,1,-0.186333381231566
"1276",1,-1,1,-1,-1.37801423894328
"1277",1,1,1,1,2.338666538993
"1278",1,-1,1,1,1.29312108615972
"1279",-1,1,-1,1,-1.78522516903618
"1280",1,-1,1,1,1.63149083448789
"1281",-1,-1,-1,-1,0.204587916344268
"1282",-1,1,1,1,-0.308213013918817
"1283",-1,-1,-1,1,1.10276839603028
"1284",1,-1,1,-1,-0.351768586018586
"1285",-1,1,1,-1,-1.0150313072292
"1286",-1,-1,1,-1,1.50739240841771
